S Channel 2;   4:29:28 PM 1/16/2018
S DAQ: PCI-6221; 16 bits; Max ADC Rate 250kHz, Max ETS 20MHz
S Sampling: Eff. Rate 1.25MHz;  ADC Rate 250kHz; Frames 5; Samples 2500
S Trigger Delays: Ch1 0.0000S, Ch2 0.0000S; Sweeps averaged: 11
S Voltage Offsets: Ch1 0.000V, Ch2 0.000V
S Voltage Resolution: Ch1 6.4uV, Ch2 6.4uV
S Time (ms)         	Amplitude (V)       	sig Amplitude (V)   
1.077600            	0.0007494332        	0.0000228           
1.078400            	0.0007510955        	0.0000408           
1.079200            	0.0006281452        	0.0000443           
1.080000            	0.0008404012        	0.0000404           
1.080800            	0.0007508951        	0.0000431           
1.081600            	0.0007505028        	0.0000656           
1.082400            	0.001028985         	0.0000592           
1.083200            	0.001140922         	0.0000760           
1.084000            	0.001310216         	0.000102            
1.084800            	0.001335022         	0.0000544           
1.085600            	0.001327495         	0.0000451           
1.086400            	0.001669924         	0.0000324           
1.087200            	0.001814457         	0.0000365           
1.088000            	0.002112972         	0.0000415           
1.088800            	0.002275175         	0.0000215           
1.089600            	0.002504126         	0.0000298           
1.090400            	0.002869983         	0.0000803           
1.091200            	0.003151361         	0.0000306           
1.092000            	0.003376249         	0.0000446           
1.092800            	0.003692025         	0.0000260           
1.093600            	0.003946615         	0.0000758           
1.094400            	0.004152579         	0.0000549           
